ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-242320,2025-05-30 15:00,2025-05-30 18:37,2025-05-30 19:10,resolved,social,C100996,VR890094,VA-SW-NX2,Connectivity,High,Chat Frontline,A3014,0,,,,N,"raised this 3 weeks ago and was told it was resolved.  my nexa 2 watch purchased last week, order vr890094. app crashes when i open device settings. i updated phone. how do i get this fixed? thank u","ticket raised for app not opening. known issue on ios 18 - bug logged. cleared cache, resolved. -MI",helpdesk
TK-242320,2025-05-30 15:00,2025-05-30 18:37,2025-05-30 13:40,resolved,social,C100996,VR890094,VA-SW-NX2,Connectivity,High,Chat Frontline,A3014,0,0,,,N,"raised this 3 weeks ago and was told it was resolved.  my nexa 2 watch purchased last week, order vr890094. app crashes when i open device settings. i updated phone. how do i get this fixed? thank u","ticket raised for app not opening. known issue on ios 18 - bug logged. cleared cache, resolved. -MI",legacy_fd
TK-242321,2025-05-30 15:29,2025-05-30 15:42,2025-06-11 22:35,closed,chat,C103205,,VA-SW-NX1,Warranty & Repair,Normal,Escalations & Warranty,A3044,0,,,,N,no update on my repair - please call me on my registered number,"Cx updated, ETA shared. Issue: warranty claim status. chk QC report.",helpdesk
TK-242321,2025-05-30 15:29,2025-05-30 15:42,2025-06-11 17:05,closed,chat,C103205,,VA-SW-NX1,Warranty & Repair,Normal,Escalations & Warranty,A3044,0,0,,,N,no update on my repair - please call me on my registered number,"Cx updated, ETA shared. Issue: warranty claim status. chk QC report.",legacy_fd
TK-242323,2025-05-30 15:40,2025-05-30 15:41,2025-05-30 11:00,resolved,chat,C102564,VR904934,VA-EB-PL2,Audio Quality,Normal,Chat Frontline,A3014,0,0,,,Y,"Namaste, Order VR904934 (my Pulse 2). I hear music in one ear only, other is mute. I reset the buds. Nothing changed. Can someone fix this?",cx reported single side audio only. walked through reset. replacement unit dispatched. -MI,legacy_fd
TK-242324,2025-05-30 15:59,2025-05-30 16:01,2025-06-01 10:42,resolved,chat,C104660,VR903487,VA-SP-ORB,Other,Normal,Chat Frontline,A3013,0,3,,,N,"product: my orbit
order: vr903487
purchased: may 23
issue: tracking has said out for delivery for a week now
tried: called the courier
expected: callback","cx reported shipment not rcvd. conf address w/ cx. rto conf, reshipped. ~Ayaan",legacy_fd
TK-242325,2025-05-30 16:46,2025-05-30 16:59,2025-05-30 11:40,resolved,chat,C108368,VR887262,VA-HP-ST3,Billing & Payments,High,Billing,A3033,0,0,,,N,"hii
i was promised a discount on the call, invoice shows none
strata 3 VR887262
kindly do the needful",- ~Diya,legacy_fd
TK-242326,2025-05-30 16:50,2025-05-30 18:48,2025-05-30 19:25,resolved,social,C107580,,VA-NB-ARC,Charging & Battery,Normal,Chat Frontline,A3008,0,,,,N,i hae been a loyal customer and this is how you treat me. i bought arc neckband on 11 apr. battery backup is terrible now. i already turned off always-on display. escalate this to someone senior.,cx: poor battery backup | chk usage pattern w/ cx -> escalated to wty,helpdesk
TK-242326,2025-05-30 16:50,2025-05-30 18:48,2025-05-30 13:55,resolved,social,C107580,,VA-NB-ARC,Charging & Battery,Normal,Chat Frontline,A3008,0,0,,,N,i hae been a loyal customer and this is how you treat me. i bought arc neckband on 11 apr. battery backup is terrible now. i already turned off always-on display. escalate this to someone senior.,cx: poor battery backup | chk usage pattern w/ cx -> escalated to wty,legacy_fd
TK-242327,2025-05-30 17:04,2025-05-30 17:06,2025-05-30 11:56,resolved,chat,C105051,VR898527,VA-HP-ST3,Billing & Payments,High,Billing,A3033,0,5,,,N,"to teh vireo customer care team,

i am writing with reference to my order of my strata 3 headphones (vr898527) placed on 30/05. padi via upi, amount deducted, no order confirmation. i have waited 24 hours. i request you to prcoess a refund to my original payment method.

sincerely,
joseph sharma
chnenai",resolved on call ~Diya,legacy_fd
TK-242328,2025-05-30 17:09,2025-05-30 23:18,2025-05-30 18:11,resolved,email,C103298,VR881677,VA-EB-PL1,Connectivity,Normal,Email Frontline,A3017,0,0,,,N,"Hi, Order VR881677 (the Pulse buds). Pairing is not working. Please advise. Thanks",closed ~Kabir,legacy_fd
TK-242329,2025-05-30 17:58,2025-05-30 21:24,2025-06-09 23:24,closed,email,C103690,VR888142,VA-HP-ST3,Audio Quality,Normal,Email Frontline,A3043,1,2,,,N,"Dear Sir/Madam,

I am writing w/ reference to my order of my Strata 3 headphones (VR888142) placed on May 02. Mic not working on calls. I have tried different apps. I request you to provide a resolution within 3 working days.

Sincerely,
Priya Tiwari",re: mic not working on calls | tested on call with cx -> fw update advised | xfer escalations & warranty,helpdesk
TK-242329,2025-05-30 17:58,2025-05-30 21:24,2025-06-09 17:54,closed,email,C103690,VR888142,VA-HP-ST3,Audio Quality,Normal,Email Frontline,A3043,1,2,,,N,"Dear Sir/Madam,

I am writing w/ reference to my order of my Strata 3 headphones (VR888142) placed on May 02. Mic not working on calls. I have tried different apps. I request you to provide a resolution within 3 working days.

Sincerely,
Priya Tiwari",re: mic not working on calls | tested on call with cx -> fw update advised | xfer escalations & warranty,legacy_fd
TK-242331,2025-05-30 20:13,2025-05-30 20:37,2025-05-30 15:32,resolved,voice,C102376,VR893155,VA-SW-FIT,Connectivity,Normal,Voice Frontline,A3025,0,0,,,N,[IVR transcript] the pairing lght blinks but nothing ever shows up on my redmi.  vr893155. kindly look into it,"contact re unable to pair w/ phone. walked through forget + re-pair. adv fw update via app, rslvd. follow-up not required. //RIY",legacy_fd
TK-242332,2025-05-30 20:37,2025-05-30 21:39,2025-05-30 16:28,resolved,email,C103042,VR895000,VA-SW-NX2,Other,Low,Email Frontline,A3021,0,4,5524,CANCEL,N,"hi, the nexa 2 purchased in may, order vr895000.  ordered the wrong colour, don't ship it. i tried cancel button, greyed out. kindly look into it. thanks",customer reached out - order cancellation. cancelled before dispatch. refund of rs 5524 initiated to source.,legacy_fd
TK-242333,2025-05-30 21:39,2025-05-30 22:41,2025-05-30 17:22,resolved,email,C100840,VR889142,VA-EB-AIR,Billing & Payments,Normal,Billing,A3034,0,4,,,N,"Dear Sir/Madam, Bought airlite earbuds around April 24 from vireo.in. Your ad said 20% off & the cart says full price. I tried on app & website. Please resolve asap.","Ticket raised for promo code invalid. Checked coupon validity. Advised coupon terms, resolved. -MM",legacy_fd
TK-242334,2025-05-30 23:20,2025-05-30 23:26,2025-06-01 18:09,resolved,chat,C109223,VR896526,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3030,0,0,12998,LOST-TRANSIT,N,"hi
i haven't received my order
nexa 2 vr896526","issue: shipment not received | checked awb with courier -> refund approved, rs 12998, 5-7 working days",legacy_fd
TK-242335,2025-05-31 08:20,2025-05-31 08:25,2025-06-01 03:05,resolved,voice,C105840,,VA-SW-FIT,Delivery & Shipping,Low,Logistics,A3030,0,4,,,N,"[IVR transcript] Hello Vireo, Got my Nexa Fit band from vireo.in last month. Tracking has said out for delivery for a week now. I checked with neighbours. What do I do now? Thank you, Rohan Sethi",Customer reached out - delivery delayed. Checked AWB with courier. Refund initiated as lost in transit.,legacy_fd
TK-242336,2025-05-31 08:53,2025-05-31 09:04,2025-05-31 04:01,resolved,chat,C106168,VR891265,VA-HP-ST3,Delivery & Shipping,Normal,Logistics,A3028,0,3,,,N,Writing agan because the isuse is back. it has been 18 days and I have nothing in hand. VR891265,contact re dlvry delayed. confirmed address w/ cx. re-shipped from warehouse. cx informed.,legacy_fd
TK-242337,2025-05-31 09:52,2025-05-31 10:26,2025-05-31 05:10,resolved,voice,C104761,VR886748,VA-EB-PL1,Returns & Refunds,High,Returns Desk,A3027,0,2,,,Y,"[IVR transcript] I have been a loyal customer and this is how you treat me. Bought Pulse earbuds around 22 May from vireo.in. ordered black, got white, not what I asked for. I already rechecked my order. Refund. Now.","Reported: wrong item delivered. Veerified ord vs delivered item photos. rplc approved, reverse pickup arranged.",legacy_fd
TK-242338,2025-05-31 10:15,2025-05-31 10:42,2025-05-31 05:34,resolved,voice,C108594,VR901156,VA-HP-ST2,Audio Quality,High,Voice Frontline,A3025,0,3,,,Y,everything sounds like it is coming from one direction now - VR901156 - please call me on my registered number,"ticet raised for single side audio only. asked cx to check bud in case. replacement approved, reverse pickup arranged. closing. //RIY",legacy_fd
TK-242340,2025-05-31 10:50,2025-05-31 10:56,,open,chat,C100384,VR903822,VA-AC-CH65,Billing & Payments,High,Billing,A3035,0,0,,,N,"need GST invoice for my order
VR903822",re: gst invoice request | regenerated invoice -> invoice emailed,legacy_fd
TK-242341,2025-05-31 12:26,2025-05-31 17:16,2025-06-01 12:16,resolved,email,C103094,VR906419,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3031,0,3,,,N,This is very disappointing. Ordered Nexa Fit 3 weeks back. pickup scheduled but no one showed up. I already rescheduled pickup twice. Fix this or I am posting on twitter.,"1. Reverse pkp pending
2. Re-raised pkp w/ crr
3. rffnd processed without pkp as goodwill",legacy_fd
TK-242343,2025-05-31 12:55,2025-05-31 12:57,2025-06-02 07:45,resolved,chat,C106332,VR909111,VA-HP-ST3,Returns & Refunds,Low,Returns Desk,A3036,0,3,,,N,"hi team, ordered my strata 3 headphones 10 days ago.  nobody came for the pickup. i rescheduled pickup twice. nothing changed. what do i do now? thanks & regards ishaan","1. Pickup missed
2. Re-raised pickup with courier
3. Refund processed without pickup as goodwill",legacy_fd
TK-242344,2025-05-31 14:34,2025-05-31 14:39,2025-05-31 09:41,resolved,chat,C107617,,VA-SW-NX2,Other,Normal,Chat Frontline,A3015,1,4,,,N,"hey
cannot pair nexa 2 with my lapttop
nexa 2","1. pairing failure
2. walked through forget + re-pair
3. re-pair successful, resolved on chat",legacy_fd
TK-242345,2025-05-31 18:26,2025-05-31 18:27,2025-06-03 13:26,resolved,chat,C107761,VR883309,VA-SW-NX2,Delivery & Shipping,Normal,Logistics,A3029,0,3,,,N,"package not delivered even after 11 days, VR883309",cx states shipment not rcvd. conf address with cx. rfnd initiated as lost in transit. will monitor. [closed],legacy_fd
TK-242347,2025-05-31 20:04,2025-06-01 00:55,2025-05-31 19:41,resolved,email,C104121,VR881642,VA-SP-ORB,Billing & Payments,High,Billing,A3034,0,4,5999,DUP-PAYMENT,N,"hey,
this is regarding the orbit smart speaker.  paid via upi, amount deducted, no order confirmation.
i tried logging out and in. nothing changed.
kindly look into it.
please revert kavya sethi","1. Amount deducted without order
2. Asked for UTR
3. Refunded Rs 5999 -MM",legacy_fd
TK-242349,2025-05-31 20:05,2025-05-31 21:42,2025-05-31 16:29,resolved,email,C109102,VR901265,VA-NB-ARC,Billing & Payments,High,Billing,A3033,0,4,,,N,"Hi Vireo support, Ordered my Arc lsat week. Want to cancel my order. How do I get tihs fixed? Thanks in adavnce Manpreet Chopra",see prev ~Diya,legacy_fd
TK-242350,2025-05-31 20:05,2025-05-31 20:33,2025-06-03 16:10,resolved,voice,C105666,VR905793,VA-SW-NX1,Warranty & Repair,Normal,Escalations & Warranty,A3044,0,0,712,WTY-BUYBACK,N,[IVR transcript] sir ji yet again. the display just ignores my finger half the time kuch karo hello??,"Reported: unresponsive display. Checked FW version. Refund approved, Rs 712, 5-7 working days.",legacy_fd
TK-242351,2025-05-31 21:09,2025-05-31 21:14,2025-06-02 17:49,resolved,chat,C102991,,VA-SW-NX2,Warranty & Repair,Normal,Escalations & Warranty,A3040,0,3,,,N,"Got my Nexa 2 watch from vireo.in a month ago. The strap is tearing. Can someone fix this? Rgds, Siddharht",escalated to warranty. issue: strap broken. checked warranty eligibility.,legacy_fd
TK-242352,2025-05-31 21:56,2025-05-31 21:58,2025-05-31 16:41,resolved,chat,C104189,,VA-EB-PL1,Product Enquiry,High,Chat Frontline,A3007,0,0,,,N,"This is very disappointing. Bought Pulse earbuds around 07/06 from vireo.in. my dad has an old Nokia, will the watch app run. Fix this or I am posting on twitter.",product enquiry | shared spec sheet -> query answered,legacy_fd
TK-242353,2025-05-31 22:02,2025-06-01 00:00,2025-06-01 00:10,closed,email,C104594,,VA-SW-FIT,Other,Low,Email Frontline,A3017,0,,,,N,"helo
i moved houses yesterday and the order is going to the old flat
the fit band",- ~Kabir,helpdesk
TK-242353,2025-05-31 22:02,2025-06-01 00:00,2025-05-31 18:40,closed,email,C104594,,VA-SW-FIT,Other,Low,Email Frontline,A3017,0,0,,,N,"helo
i moved houses yesterday and the order is going to the old flat
the fit band",- ~Kabir,legacy_fd
TK-242354,2025-06-01 06:05,2025-06-01 07:08,2025-06-01 02:08,resolved,email,C103515,VR904526,VA-HP-ST3,Billing & Payments,High,Billing,A3032,0,5,3500,DUP-PAYMENT,N,"Dear team, the strata 3 purchased recently, order VR904526. Two entries of Rs 1799 on my statement for one pair of earbuds. I checked with bank. Nothing changed. I am losing patience. Waiting for your reply. Thank you, Ramesh",contact re duplicate payment. conf utrs. full rfnd processed (3500).,legacy_fd
TK-242355,2025-06-01 08:53,2025-06-01 09:02,2025-06-01 03:59,resolved,chat,C103043,VR908781,VA-HP-ST3,Audio Quality,Normal,Chat Frontline,A3011,0,0,,,N,"my earlier ticket got closed without a fix.
product: my strata 3 headphones
purchased: april 05
issue: worsk for music but useless for meetings
tried: chekced mic permissions
expected: fix","prev ticket closed, issue recurred. -",legacy_fd
TK-242356,2025-06-01 10:51,2025-06-01 10:52,2025-06-02 07:51,resolved,chat,C105107,VR907392,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3041,0,0,,,N,"Namaste, I bought my Nxa Fit band on 11-01-2025.  Screen is unresponsive. I cleaed screen. Please resolve asap. Thanks, Aarav","1. Touch issue
2. Asked for video
3. Replacement raised",legacy_fd
TK-242357,2025-06-01 11:35,2025-06-01 11:40,2025-06-01 06:27,resolved,chat,C101558,VR901219,VA-SW-FIT,App & Firmware,Normal,Chat Frontline,A3011,2,3,,,N,"Dear Sir/Madam,

I am wrriting w/ reference to my order of my Neexa Fit band (VR901219) placed on 13/05.  Gose frrom full to empty during one commute. I have tunred off always-on display. I rquest u to kindly arrange a replacement.

Yours faithfully,
Rohan Gaikwad",-,legacy_fd
TK-242358,2025-06-01 11:55,2025-06-01 13:06,2025-06-02 07:56,resolved,voice,C100174,VR893631,VA-SP-MINI,Delivery & Shipping,Normal,Logistics,A3037,1,0,,,N,"Namaste,
Order VR893631 (the mini speaker). ORDER NOT DELIVERED, TRACKING NOT UPDATING.
I CHECKED THE TRACKING PAGE DAILY. Nothing changed.
I want a replacement.","1. ord not delivered
2. Raised ticket w/ courier partner
3. xfer to Returns Desk
4. Re-shipped from warehouse",legacy_fd
TK-242359,2025-06-01 13:44,2025-06-01 22:48,,open,email,C109221,,VA-SP-MINI,Connectivity,Normal,Email Frontline,A3016,0,0,,,N,"Namaste,
Ordered the mini speaker 2 weeks ago. Stuck on the connecting screen forever.
I restarted router.
How do I get this fixed?
Please revert","1. Unable to connect to wifi
2. Asked cx to try 2.4GHz only
3. adv router settings [closed]",legacy_fd
TK-242360,2025-06-01 15:42,2025-06-01 15:53,2025-06-01 10:42,closed,email,C103784,VR895312,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3031,0,0,,,N,"Dear team, Order VR895312 (the Pulse buds). Order status stuck on shipped since 18/05. Please advise. Thank you, Shreya","cx states order not delivered. conf address with cx. crr conf delivery for 07 Jun, cx informed.",legacy_fd
TK-242361,2025-06-01 16:04,2025-06-01 19:39,2025-06-04 14:22,resolved,email,C109244,,VA-NB-ARC,Returns & Refunds,Normal,Returns Desk,A3037,0,0,,,N,pickup scheduled but no one showed up,"1. Pickup not done
2. Re-raised pickup w/ courier
3. Refund processed without pickup as goodwill",legacy_fd
TK-242362,2025-06-01 18:31,2025-06-01 19:11,2025-06-01 14:21,resolved,voice,C103397,,VA-SW-NX2,App & Firmware,Normal,Voice Frontline,A3024,0,1,,,N,"Honestly regretting this purchase. Ordered Nexa 2 a month ago. after the update prompt it went dark & never came back. I already kept it in the case. I want a replacement or refund, nothing else.",re: update hang | chk fw 2.6.6 rollout -> rplc raised (bricked),legacy_fd
TK-242363,2025-06-01 19:57,2025-06-01 20:00,2025-06-01 14:48,resolved,chat,C101496,VR907312,VA-SW-NX2,Billing & Payments,High,Billing,A3033,0,4,5524,DUP-PAYMENT,N,"money debited but order not showing
vr907312
what do i do now?",Full refund processed (5524). Issue: amount deducted without order. Checked PG dashboard for txn. ~Diya,legacy_fd
TK-242364,2025-06-02 06:28,2025-06-02 06:29,2025-06-03 06:51,closed,chat,C104121,VR881642,VA-SP-ORB,Returns & Refunds,Normal,Returns Desk,A3036,0,,,,N,"hey, my orbit purchased last week, order vr881642. nobody came for the pickup. i rescheduled pickup twice. nothing changed. kindly look into it. please revert, kavya sethi",Cust contacted re reverse pickup pending. Checked pickup AWB. Refund processed without pickup as goodwill. Cx informed.,helpdesk
